1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622917,21,1,리튠 파워 오메가3 밸런스 108g,,950,False,0,2021-02-26T06:54:33Z,,82493836580,4949316572,"[LG생활건강] 리튠 파워 오메가3 밸런스 108g / 1,200mg x 90캡슐 (3개월분) 혈행개선",https://shopping-phinf.pstatic.net/main_8249383/82493836580.1.jpg,https://smartstore.naver.com/main/products/4949316572,https://m.smartstore.naver.com/main/products/4949316572,28080,0,식품,건강식품,영양제,오메가3,50000006,50000023,50001092,50002447.0,식품>건강식품>영양제>오메가3
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124622929,20,1,LG생활건강 리튠 백수오 진 갱년기 개선,,2340,False,0,2021-02-26T06:54:46Z,,82493442617,4948922609,[LG생활건강] 리튠 백수오 진 (眞) 48g 60정 x1 (1개월분),https://shopping-phinf.pstatic.net/main_8249344/82493442617.1.jpg,https://smartstore.naver.com/main/products/4948922609,https://m.smartstore.naver.com/main/products/4948922609,57600,0,식품,건강식품,영양제,기타건강보조식품,50000006,50000023,50001092,50002615.0,식품>건강식품>한방재료>기타한방재료
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623038,20,0,LG생활건강 리튠 아이 루테인2박스,,4090,False,0,2021-02-26T06:55:00Z,,82512447187,4967926865,"리튠 아이 2박스 (120정, 2개월분)",https://shopping-phinf.pstatic.net/main_8251244/82512447187.5.jpg,https://smartstore.naver.com/main/products/4967926865,https://m.smartstore.naver.com/main/products/4967926865,39000,0,식품,건강식품,영양제,루테인,50000006,50000023,50001092,50002608.0,식품>건강식품>영양제>루테인
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623039,20,0,눈건강엔 루테인 베타카로틴 리튠 아이 1박스,,4080,False,0,2021-02-26T06:55:00Z,,82497358808,4952838709,"리튠 아이 (60정, 1개월분)",https://shopping-phinf.pstatic.net/main_8249735/82497358808.7.jpg,https://smartstore.naver.com/main/products/4952838709,https://m.smartstore.naver.com/main/products/4952838709,19500,0,식품,건강식품,영양제,루테인,50000006,50000023,50001092,50002608.0,식품>건강식품>영양제>루테인
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623040,20,1,"LG생활건강 리튠아이+리버세트 루테인,밀크씨슬",,2490,False,0,2021-02-26T06:55:00Z,,82504107798,4959587588,[LG생활건강] 리튠 아이 30g + 리버 51g 세트 (총 2개월분),https://shopping-phinf.pstatic.net/main_8250410/82504107798.3.jpg,https://smartstore.naver.com/main/products/4959587588,https://m.smartstore.naver.com/main/products/4959587588,36540,0,식품,건강식품,영양제,기타건강보조식품,50000006,50000023,50001092,50002615.0,식품>건강식품>영양제>기타건강보조식품
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623051,20,0,"간영양제, LG생활건강 리튠리버 밀크씨슬 x2",,5170,False,1,2021-02-26T06:55:15Z,,82512461211,4967940889,LG생활건강 리튠 간건강 리버,https://shopping-phinf.pstatic.net/main_8251246/82512461211.10.jpg,https://smartstore.naver.com/main/products/4967940889,https://m.smartstore.naver.com/main/products/4967940889,40300,0,식품,건강식품,영양제,밀크씨슬,50000006,50000023,50001092,50007031.0,식품>건강식품>영양제>밀크씨슬
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623052,20,0,"간영양제, LG생활건강 리튠리버 밀크씨슬 x1",,4460,False,1,2021-02-26T06:55:15Z,,82497291262,4952771163,LG생활건강 리튠 간건강 리버,https://shopping-phinf.pstatic.net/main_8249729/82497291262.10.jpg,https://smartstore.naver.com/main/products/4952771163,https://m.smartstore.naver.com/main/products/4952771163,21700,0,식품,건강식품,영양제,밀크씨슬,50000006,50000023,50001092,50007031.0,식품>건강식품>영양제>밀크씨슬
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623280,20,1,LG생활건강 리튠 진한레드석류 콜라겐 스틱X2,/MjAyMTA0MjJfNTkg/MDAxNjE5MDc4MTM3MzA3.ypM3cO_nlgJcpUEXJRg_hlOeGUe1fvDe8zkWUoYdRlIg.h1JBumN9wNO6MkWWfDwV3iT-SNxW1bN6TDolBGmEy9Yg.PNG/1099869-0ad24338-1806-4cdd-85cd-9ea3bac72d82.png,2340,False,0,2021-02-26T06:56:14Z,,82509216783,4964696481,리튠 진한 레드석류 콜라겐,https://shopping-phinf.pstatic.net/main_8250921/82509216783.29.jpg,https://smartstore.naver.com/main/products/4964696481,https://m.smartstore.naver.com/main/products/4964696481,57200,0,식품,다이어트식품,콜라겐,,50000006,50000024,50007037,,식품>다이어트식품>콜라겐
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623281,20,1,LG생활건강 리튠 어린 콜라겐 펩타이드 2박스,/MjAyMTA0MjJfMjUz/MDAxNjE5MDc4MjM5MTQz.dZYhaSUzyhwgle5jaGlaG2PZ8HxlJnB_HPHU6fOXL2Qg.5GaAA746Czao6KbwMFN2pqHZ3O_mNEpzGkJr75QREXIg.PNG/1099869-c01c6678-ee8c-4637-ac7c-f0d1678a4e6e.png,2800,False,1,2021-02-26T06:56:14Z,,82508853011,4964332709,LG생활건강 리튠 어린 콜라겐 비오틴 플러스,https://shopping-phinf.pstatic.net/main_8250885/82508853011.8.jpg,https://smartstore.naver.com/main/products/4964332709,https://m.smartstore.naver.com/main/products/4964332709,62000,0,식품,다이어트식품,콜라겐,,50000006,50000024,50007037,,식품>다이어트식품>콜라겐
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623282,20,1,LG생활건강 리튠 어린콜라겐펩타이드 콜라겐스틱,,2800,False,1,2021-02-26T06:56:14Z,,82497453148,4952933026,LG생활건강 리튠 어린 콜라겐 비오틴 플러스,https://shopping-phinf.pstatic.net/main_8249745/82497453148.20.jpg,https://smartstore.naver.com/main/products/4952933026,https://m.smartstore.naver.com/main/products/4952933026,32900,0,식품,다이어트식품,콜라겐,,50000006,50000024,50007037,,식품>다이어트식품>콜라겐
